2016-02-22 15:50:24,"b""RT @GeenieBox: It's Oscar week! Start it off by listening to @BlackGirlNerds podcast with #OscarsSoWhite creator @ReignOfApril https://t.co\xe2\x80\xa6""",,,0
2016-02-22 15:48:20,"b""RT @leftyjennyc: @CharlesMBlow @docrocktex26 @chrisrock Did you all see John Oliver's absolute mic drop on #OscarsSoWhite? Nailed it. https\xe2\x80\xa6""",,,0
2016-02-22 15:47:22,"b'RT @TheWrap: Hollywood Facing \xe2\x80\x98Inclusion Crisis,\xe2\x80\x99 New Diversity Study Finds #OscarsSoWhite https://t.co/ShhnkMVNCf https://t.co/YWuv9ouWn9'",,,0
2016-02-22 15:46:09,"b""RT @MatthewACherry: Man I might have to watch the @TheAcademy's Oscars now. Chris Rock is by far the most woke comedian #OscarsSoWhite http\xe2\x80\xa6""",,,0
2016-02-22 15:44:21,"b""RT @MatthewACherry: Man I might have to watch the @TheAcademy's Oscars now. Chris Rock is by far the most woke comedian #OscarsSoWhite http\xe2\x80\xa6""",,,0
2016-02-22 15:43:35,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:43:23,"b""RT @GeenieBox: It's Oscar week! Start it off by listening to @BlackGirlNerds podcast with #OscarsSoWhite creator @ReignOfApril https://t.co\xe2\x80\xa6""",,,0
2016-02-22 15:43:22,b'RT @daibyday: What Does the Academy Value in a Black Performance? https://t.co/d1D8fiStxO #OscarsSoWhite #Oscars2016 https://t.co/bOmFg1t5N1',,,0
2016-02-22 15:43:18,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:42:33,"b'RT @TheWrap: Hollywood Facing \xe2\x80\x98Inclusion Crisis,\xe2\x80\x99 New Diversity Study Finds #OscarsSoWhite https://t.co/ShhnkMVNCf https://t.co/YWuv9ouWn9'",,,0
2016-02-22 15:41:30,b'RT @CateAdair: Omalicha__: Whoever did this deserves a medal \n#Oscars + #Hypo = #OscarsSoWhite \nhttps://t.co/VCMVu7iiP9',,,0
2016-02-22 15:40:23,b'RT @NationalAction: #TuneOutOscars #OscarsSoWhite Join us as we tune out Oscars &amp; demonstrate across the country. https://t.co/ayYgDXPhzg',,,0
2016-02-22 15:38:35,"b""RT @leftyjennyc: @CharlesMBlow @docrocktex26 @chrisrock Did you all see John Oliver's absolute mic drop on #OscarsSoWhite? Nailed it. https\xe2\x80\xa6""",,,0
2016-02-22 15:37:49,b'RT @daibyday: What Does the Academy Value in a Black Performance? https://t.co/d1D8fiStxO #OscarsSoWhite #Oscars2016 https://t.co/bOmFg1t5N1',,,0
2016-02-22 15:37:37,"b""RT @GeenieBox: It's Oscar week! Start it off by listening to @BlackGirlNerds podcast with #OscarsSoWhite creator @ReignOfApril https://t.co\xe2\x80\xa6""",,,0
2016-02-22 15:36:38,"b""RT @MatthewACherry: Man I might have to watch the @TheAcademy's Oscars now. Chris Rock is by far the most woke comedian #OscarsSoWhite http\xe2\x80\xa6""",,,0
2016-02-22 15:35:36,"b""RT @leftyjennyc: @CharlesMBlow @docrocktex26 @chrisrock Did you all see John Oliver's absolute mic drop on #OscarsSoWhite? Nailed it. https\xe2\x80\xa6""",,,0
2016-02-22 15:35:22,"b""It's Oscar week! Start it off by listening to @BlackGirlNerds podcast with #OscarsSoWhite creator @ReignOfApril https://t.co/BYX4wzkYAK""",,,2
2016-02-22 15:33:36,b'What Does the Academy Value in a Black Performance? https://t.co/d1D8fiStxO #OscarsSoWhite #Oscars2016 https://t.co/bOmFg1t5N1',,,0
2016-02-22 15:31:55,b'RT @NationalAction: #TuneOutOscars #OscarsSoWhite Join us as we tune out Oscars &amp; demonstrate across the country. https://t.co/ayYgDXPhzg',,,0
2016-02-22 15:31:26,"b""RT @MatthewACherry: Man I might have to watch the @TheAcademy's Oscars now. Chris Rock is by far the most woke comedian #OscarsSoWhite http\xe2\x80\xa6""",,,0
2016-02-22 15:30:35,b'#TuneOutOscars #OscarsSoWhite Join us as we tune out Oscars &amp; demonstrate across the country. https://t.co/ayYgDXPhzg',,,0
2016-02-22 15:30:33,"b'RT @EJUSA: Oscar Nominee Tackles Big Issues: #deathpenalty, Last Day of Freedom: https://t.co/v6geTrMKXu #OscarsSoWhite https://t.co/KXDanr\xe2\x80\xa6'",,,0
2016-02-22 15:29:38,"b""RT @MatthewACherry: Man I might have to watch the @TheAcademy's Oscars now. Chris Rock is by far the most woke comedian #OscarsSoWhite http\xe2\x80\xa6""",,,0
2016-02-22 15:27:54,"b'RT @TheWrap: Hollywood Facing \xe2\x80\x98Inclusion Crisis,\xe2\x80\x99 New Diversity Study Finds #OscarsSoWhite https://t.co/ShhnkMVNCf https://t.co/YWuv9ouWn9'",,,0
2016-02-22 15:26:28,"b'RT @EJUSA: Oscar Nominee Tackles Big Issues: #deathpenalty, Last Day of Freedom: https://t.co/v6geTrMKXu #OscarsSoWhite https://t.co/KXDanr\xe2\x80\xa6'",,,0
2016-02-22 15:25:41,b'RT @usatodaylife: Will #OscarsSoWhite repeat in 2017? @USATODAY investigates diversity in upcoming 2016 films: https://t.co/yZBel2K5qt http\xe2\x80\xa6',,,0
2016-02-22 15:24:32,b'RT @MSNBC: Twin reports out this morning give Hollywood a low grade in diversity: https://t.co/bNNvFHmdlr #OscarsSoWhite https://t.co/9h6P5\xe2\x80\xa6',,,0
2016-02-22 15:24:27,b'RT @YMikarov: A white #Christian travels to Africa to pay a #Muslim slave trader to release black slaves. #OscarsSoWhite https://t.co/y8meF\xe2\x80\xa6',,,0
2016-02-22 15:23:26,"b'RT @KHUL_SIMZ: Why is snow always white?..even the weather discriminates #OscarsSoWhite,#Oscars2016,@chrisrock add some BLK will u? https:/\xe2\x80\xa6'",,,0
2016-02-22 15:22:48,b'RT @Omalicha__: Whoever did this deserves a medal \n#Oscars + #Hypo = #OscarsSoWhite \nhttps://t.co/unk9efynWv',,,0
2016-02-22 15:22:37,b'RT @ubervaper: @chbacon @Lee_in_Iowa @SDzzz bet she has her look-at-my-@@ gown ready for #OscarsSoWhite https://t.co/4tevOKMXa2',,,0
2016-02-22 15:22:22,"b""RT @MatthewACherry: Man I might have to watch the @TheAcademy's Oscars now. Chris Rock is by far the most woke comedian #OscarsSoWhite http\xe2\x80\xa6""",,,0
2016-02-22 15:22:10,"b'RT @EJUSA: Oscar Nominee Tackles Big Issues: #deathpenalty, Last Day of Freedom: https://t.co/v6geTrMKXu #OscarsSoWhite https://t.co/KXDanr\xe2\x80\xa6'",,,0
2016-02-22 15:20:40,b'RT @StephBMore: @ReignOfApril @Mattison this...what? What does #OscarsSoWhite have to do with voting? And voting for Hillary at that?',,,0
2016-02-22 15:20:01,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:18:19,b'RT @CateAdair: Omalicha__: Whoever did this deserves a medal \n#Oscars + #Hypo = #OscarsSoWhite \nhttps://t.co/VCMVu7iiP9',,,0
2016-02-22 15:18:17,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:18:02,"b'Oscar Nominee Tackles Big Issues: #deathpenalty, Last Day of Freedom: https://t.co/v6geTrMKXu #OscarsSoWhite https://t.co/KXDanrVWFt'",,,0
2016-02-22 15:16:19,"b'RT @Deggans: New USC study: #OscarsSoWhite because #HollywoodSoWhite; My @NPR story on ""inclusion crisis."" https://t.co/82Eg1InG3Q'",,,0
2016-02-22 15:15:26,"b'RT @Deggans: New USC study: #OscarsSoWhite because #HollywoodSoWhite; My @NPR story on ""inclusion crisis."" https://t.co/82Eg1InG3Q'",,,0
2016-02-22 15:15:02,"b'RT @Deggans: New USC study: #OscarsSoWhite because #HollywoodSoWhite; My @NPR story on ""inclusion crisis."" https://t.co/82Eg1InG3Q'",,,0
2016-02-22 15:14:53,"b'RT @TheWrap: Hollywood Facing \xe2\x80\x98Inclusion Crisis,\xe2\x80\x99 New Diversity Study Finds #OscarsSoWhite https://t.co/ShhnkMVNCf https://t.co/YWuv9ouWn9'",,,0
2016-02-22 15:14:14,"b""RT @leftyjennyc: @CharlesMBlow @docrocktex26 @chrisrock Did you all see John Oliver's absolute mic drop on #OscarsSoWhite? Nailed it. https\xe2\x80\xa6""",,,0
2016-02-22 15:14:13,"b""RT @ReignOfApril: Nah. Who's ready for films that represent moviegoers who pay their money to see them? #OscarsSoWhite  https://t.co/wnu6bO\xe2\x80\xa6""",,,0
2016-02-22 15:14:07,b'RT @MSNBC: Twin reports out this morning give Hollywood a low grade in diversity: https://t.co/bNNvFHmdlr #OscarsSoWhite https://t.co/9h6P5\xe2\x80\xa6',,,0
2016-02-22 15:14:02,"b'Hollywood Facing \xe2\x80\x98Inclusion Crisis,\xe2\x80\x99 New Diversity Study Finds #OscarsSoWhite https://t.co/ShhnkMVNCf https://t.co/YWuv9ouWn9'",,,7
2016-02-22 15:13:22,b'RT @StephBMore: @ReignOfApril @Mattison this...what? What does #OscarsSoWhite have to do with voting? And voting for Hillary at that?',,,0
2016-02-22 15:13:18,b'RT @COLORwebmag: Exclusive Interview: @ReignOfApril Discusses the Effect of #OscarsSoWhite https://t.co/TIX36GsTnj',,,0
2016-02-22 15:13:15,"b""RT @MatthewACherry: Man I might have to watch the @TheAcademy's Oscars now. Chris Rock is by far the most woke comedian #OscarsSoWhite http\xe2\x80\xa6""",,,0
2016-02-22 15:13:14,b'RT @mestasenesta: @darlene_hill u can find excellent perspective on the growing problem from @ReignOfApril the #OscarsSoWhite creator.',,,0
2016-02-22 15:11:59,"b""RT @leftyjennyc: @CharlesMBlow @docrocktex26 @chrisrock Did you all see John Oliver's absolute mic drop on #OscarsSoWhite? Nailed it. https\xe2\x80\xa6""",,,0
2016-02-22 15:11:02,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:10:50,"b""RT @leftyjennyc: @CharlesMBlow @docrocktex26 @chrisrock Did you all see John Oliver's absolute mic drop on #OscarsSoWhite? Nailed it. https\xe2\x80\xa6""",,,0
2016-02-22 15:10:49,b'RT @YMikarov: A white #Christian travels to Africa to pay a #Muslim slave trader to release black slaves. #OscarsSoWhite https://t.co/y8meF\xe2\x80\xa6',,,0
2016-02-22 15:09:25,b'RT @YahooTV: .@IAmJohnOliver took on #OscarsSoWhite on #LastWeekTonight: https://t.co/kpRVRWCcjS https://t.co/0VRe7DVRwk',,,0
2016-02-22 15:08:51,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:08:22,b'RT @2PointNorth: So how diverse is the Oscars really? We took a look https://t.co/hytWETCbDL #dataviz #Oscars2016 #OscarsSoWhite https://t.\xe2\x80\xa6',,,0
2016-02-22 15:07:44,"b'RT @USATODAY: On today\'s #frontpage: #OscarsSoWhite sequel likely for 2017; Ex-CIA director says #Apple is right on ""back doors"" https://t.\xe2\x80\xa6'",,,0
2016-02-22 15:06:45,b'RT @COLORwebmag: Exclusive Interview: @ReignOfApril Discusses the Effect of #OscarsSoWhite https://t.co/TIX36GsTnj',,,0
2016-02-22 15:06:22,"b""RT @MatthewACherry: Man I might have to watch the @TheAcademy's Oscars now. Chris Rock is by far the most woke comedian #OscarsSoWhite http\xe2\x80\xa6""",,,0
2016-02-22 15:05:49,"b""RT @MatthewACherry: Man I might have to watch the @TheAcademy's Oscars now. Chris Rock is by far the most woke comedian #OscarsSoWhite http\xe2\x80\xa6""",,,0
2016-02-22 15:05:13,b'RT @COLORwebmag: Exclusive Interview: @ReignOfApril Discusses the Effect of #OscarsSoWhite https://t.co/TIX36GsTnj',,,0
2016-02-22 15:05:05,b'RT @MSNBC: Twin reports out this morning give Hollywood a low grade in diversity: https://t.co/bNNvFHmdlr #OscarsSoWhite https://t.co/9h6P5\xe2\x80\xa6',,,0
2016-02-22 15:04:23,"b""RT @MatthewACherry: Man I might have to watch the @TheAcademy's Oscars now. Chris Rock is by far the most woke comedian #OscarsSoWhite http\xe2\x80\xa6""",,,0
2016-02-22 15:04:17,b'RT @usatodaylife: Will #OscarsSoWhite repeat in 2017? @USATODAY investigates diversity in upcoming 2016 films: https://t.co/yZBel2K5qt http\xe2\x80\xa6',,,0
2016-02-22 15:04:06,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:04:03,"b'RT @Deggans: New USC study: #OscarsSoWhite because #HollywoodSoWhite; My @NPR story on ""inclusion crisis."" https://t.co/82Eg1InG3Q'",,,0
2016-02-22 15:03:35,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:03:14,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:02:44,b'So how diverse is the Oscars really? We took a look https://t.co/hytWETCbDL #dataviz #Oscars2016 #OscarsSoWhite https://t.co/SNiyDq6dF1',,,1
2016-02-22 15:02:44,b'RT @blogging4jobs: #OscarsSoWhite Should Have You Looking to Your Own House\nRead more at https://t.co/JJbzy2Mbv7',,,0
2016-02-22 15:02:21,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:01:27,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 15:01:09,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 14:59:50,"b'RT @jodiontheweb: #OscarsSoWhite: Great analysis by @USATODAY. ""Hollywood\'s diversity report card.""  https://t.co/Cb185FSlgo https://t.co/P\xe2\x80\xa6'",,,0
2016-02-22 14:58:37,b'RT @KWTulloss: #tuneoutoscars #OscarsSoWhite  Join us as we tune out oscars and demonstrate  across the country. @TheRevAl @Tyrese https://\xe2\x80\xa6',,,0
2016-02-22 14:58:35,"b'#OscarsSoWhite: Great analysis by @USATODAY. ""Hollywood\'s diversity report card.""  https://t.co/Cb185FSlgo https://t.co/PrSCYp4H2k'",,,0
2016-02-22 14:58:11,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 14:58:08,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
2016-02-22 14:57:39,"b""RT @NPR: #OscarsSoWhite Because #HollywoodSoWhite: Researchers examine Hollywood's lack of diversity @Deggans @MorningEdition https://t.co/\xe2\x80\xa6""",,,0
